"","week","age_group","risk_group","risk_coverage","prop_up_to_date_sim_period"
"621",9,"75+ years","immunocompromised",3.44133899174269,0.00777416104837328
"622",10,"75+ years","immunocompromised",3.78547289091695,0.00777416104837328
"623",11,"75+ years","immunocompromised",4.12960679009122,0.00777416104837328
"624",52,"75+ years","immunocompromised",39.7926305671259,0
"625",1,"0-17 years","higher risk",0.0561455831727719,0.00117526450531072
"626",2,"0-17 years","higher risk",0.0842183747591578,0.00117526450531072
"627",3,"0-17 years","higher risk",0.112291166345544,0.00117526450531072
"628",4,"0-17 years","higher risk",0.14036395793193,0.00117526450531072
"629",5,"0-17 years","higher risk",0.168436749518316,0.00117526450531072
"630",6,"0-17 years","higher risk",0.196509541104701,0.00117526450531072
"631",7,"0-17 years","higher risk",0.224582332691087,0.00117526450531072
"632",8,"0-17 years","higher risk",0.252655124277473,0.00117526450531072
"633",9,"0-17 years","higher risk",0.280727915863859,0.00117526450531072
"634",10,"0-17 years","higher risk",0.308800707450245,0.00117526450531072
"635",11,"0-17 years","higher risk",0.336873499036631,0.00117526450531072
"636",12,"0-17 years","higher risk",0.364946290623017,0.00117526450531072
"637",28,"0-17 years","higher risk",18.7111166206195,0.00217797550800148
"638",29,"0-17 years","higher risk",19.0460423949651,0.0140216327717443
"639",30,"0-17 years","higher risk",19.1786335345846,0.00555091429486309
"640",31,"0-17 years","higher risk",20.1801753498072,0.0419294441165014
"641",32,"0-17 years","higher risk",20.2139210642002,0.00141276082966041
"642",33,"0-17 years","higher risk",20.5513782081304,0.0141276082966039
"643",34,"0-17 years","higher risk",20.6188696369164,0.0028255216593207
"644",35,"0-17 years","higher risk",21.3071390308606,0.0288143267229108
"645",36,"0-17 years","higher risk",21.3227462032648,0.00065339265240048
"646",37,"0-17 years","higher risk",21.4966771660313,0.0072816016991021
"647",38,"0-17 years","higher risk",21.8228857384971,0.0136566880200503
"648",39,"0-17 years","higher risk",21.8566314528901,0.00141276082966029
"649",40,"0-17 years","higher risk",22.2802771741237,0.017735884137509
"650",41,"0-17 years","higher risk",22.291525745588,0.00047092027655343
"651",42,"0-17 years","higher risk",22.3027743170524,0.00047092027655343
"652",43,"0-17 years","higher risk",22.4083700611713,0.00442075486482804
"653",44,"0-17 years","higher risk",22.977967908177,0.0238461547305416
"654",45,"0-17 years","higher risk",23.0264770051126,0.00203082830710791
"655",46,"0-17 years","higher risk",23.0489741480413,0.00094184055310686
"656",47,"0-17 years","higher risk",23.0489741480413,0
"657",48,"0-17 years","higher risk",23.4764198636862,0.0178949705090316
"658",49,"0-17 years","higher risk",23.4876684351505,0.000470920276553185
"659",50,"0-17 years","higher risk",23.4989170066149,0.000470920276553919
"660",51,"0-17 years","higher risk",23.5214141495435,0.00094184055310686
"661",52,"0-17 years","higher risk",23.5214141495435,0
"662",13,"0-17 years","higher risk",1.92490811679204,0.0805860784699194
"663",14,"0-17 years","higher risk",3.84981623358409,0.0805860784699194
"664",15,"0-17 years","higher risk",5.07591052319702,0.0513303101443272
"665",16,"0-17 years","higher risk",6.4802943765163,0.0587943842192763
"666",17,"0-17 years","higher risk",7.63200726681872,0.0482163405843001
"667",18,"0-17 years","higher risk",11.2328011200277,0.150746860838371
"668",19,"0-17 years","higher risk",12.0315893456279,0.0334411861363768
"669",20,"0-17 years","higher risk",13.2836955892478,0.0524192978983279
"670",21,"0-17 years","higher risk",13.6741600826856,0.0163467554806396
"671",22,"0-17 years","higher risk",15.9206329876707,0.0940483549434941
"672",23,"0-17 years","higher risk",16.1681015598861,0.0103602460841762
"673",24,"0-17 years","higher risk",16.2572463417393,0.00373203703747433
"674",25,"0-17 years","higher risk",16.8023801628289,0.0228219708253664
"675",26,"0-17 years","higher risk",16.9202079199059,0.00493284681741584
"676",27,"0-17 years","higher risk",18.6590927126055,0.0727982313193107
"677",1,"18-29 years","higher risk",0.0668331236029137,0.00195204549052139
"678",2,"18-29 years","higher risk",0.100249685404371,0.00195204549052139
"679",3,"18-29 years","higher risk",0.133666247205827,0.00195204549052139
"680",4,"18-29 years","higher risk",0.167082809007284,0.00195204549052139
"681",5,"18-29 years","higher risk",0.200499370808741,0.00195204549052139
"682",6,"18-29 years","higher risk",0.233915932610198,0.00195204549052139
"683",7,"18-29 years","higher risk",0.267332494411655,0.00195204549052139
"684",8,"18-29 years","higher risk",0.300749056213112,0.00195204549052139
"685",9,"18-29 years","higher risk",0.334165618014568,0.00195204549052139
"686",10,"18-29 years","higher risk",0.367582179816025,0.00195204549052139
"687",11,"18-29 years","higher risk",0.400998741617482,0.00195204549052139
"688",12,"18-29 years","higher risk",0.434415303418939,0.00195204549052139
"689",21,"18-29 years","higher risk",7.67774294670846,0.0172499718340393
"690",16,"18-29 years","higher risk",3.83887147335423,0.0431249295850983
"691",19,"18-29 years","higher risk",6.93949843260188,0.0344999436680787
"692",27,"18-29 years","higher risk",13.2884012539185,0.120749802838275
"693",14,"18-29 years","higher risk",2.36238244514107,0.0689998873361573
"694",22,"18-29 years","higher risk",10.4830721003135,0.163874732423373
"695",17,"18-29 years","higher risk",4.72476489028213,0.051749915502118
"696",20,"18-29 years","higher risk",7.38244514106583,0.025874957751059
"697",28,"18-29 years","higher risk",13.7313479623824,0.025874957751059
"698",15,"18-29 years","higher risk",3.10062695924765,0.0431249295850983
"699",23,"18-29 years","higher risk",10.6307210031348,0.00862498591701971
"700",18,"18-29 years","higher risk",6.34890282131661,0.0948748450872162
"701",13,"18-29 years","higher risk",1.18119122257053,0.0689998873361573
"702",34,"18-29 years","higher risk",14.6172413793103,0
"703",29,"18-29 years","higher risk",14.0266457680251,0.0172499718340393
"704",24,"18-29 years","higher risk",10.7783699059561,0.00862498591701963
"705",32,"18-29 years","higher risk",14.3219435736677,0
"706",35,"18-29 years","higher risk",15.2078369905956,0.0344999436680787
"707",43,"18-29 years","higher risk",15.9460815047022,0
"708",30,"18-29 years","higher risk",14.1742946708464,0.00862498591701963
"709",25,"18-29 years","higher risk",11.0736677115987,0.0172499718340393
"710",33,"18-29 years","higher risk",14.6172413793103,0.0172499718340394
"711",36,"18-29 years","higher risk",15.3554858934169,0.00862498591701963
"712",44,"18-29 years","higher risk",16.2413793103448,0.0172499718340393
"713",31,"18-29 years","higher risk",14.3219435736677,0.00862498591701963
"714",26,"18-29 years","higher risk",11.2213166144201,0.00862498591701963
"715",47,"18-29 years","higher risk",16.3890282131661,0.00862498591701963
"716",42,"18-29 years","higher risk",15.9460815047022,0
"717",37,"18-29 years","higher risk",15.3554858934169,0
"718",45,"18-29 years","higher risk",16.2413793103448,0
"719",40,"18-29 years","higher risk",15.9460815047022,0.0344999436680787
"720",48,"18-29 years","higher risk",16.5366771159875,0.00862498591701963
"721",51,"18-29 years","higher risk",16.5366771159875,0
"722",38,"18-29 years","higher risk",15.3554858934169,0
"723",46,"18-29 years","higher risk",16.2413793103448,0
"724",41,"18-29 years","higher risk",15.9460815047022,0
"725",49,"18-29 years","higher risk",16.5366771159875,0
"726",52,"18-29 years","higher risk",16.6843260188088,0.00862498591701978
"727",39,"18-29 years","higher risk",15.3554858934169,0
"728",50,"18-29 years","higher risk",16.5366771159875,0
"729",1,"30-49 years","higher risk",0.0425415334553503,0.000892767297826363
"730",3,"30-49 years","higher risk",0.0850830669107006,0.000892767297826363
"731",4,"30-49 years","higher risk",0.106353833638376,0.000892767297826363
"732",5,"30-49 years","higher risk",0.127624600366051,0.000892767297826363
"733",6,"30-49 years","higher risk",0.148895367093726,0.000892767297826363
"734",17,"30-49 years","higher risk",7.16070914439507,0.0526730358218821
"735",8,"30-49 years","higher risk",0.191436900549076,0.000892767297826363
"736",9,"30-49 years","higher risk",0.212707667276752,0.000892767297826363
"737",10,"30-49 years","higher risk",0.233978434004427,0.000892767297826363
"738",11,"30-49 years","higher risk",0.255249200732102,0.000892767297826363
"739",18,"30-49 years","higher risk",11.2209050510108,0.170412762953148
"740",13,"30-49 years","higher risk",1.55025661888965,0.0650666913093837
"741",21,"30-49 years","higher risk",14.2475965450335,0.0123936554875016
"742",16,"30-49 years","higher risk",5.90573950053201,0.0650666913093837
"743",24,"30-49 years","higher risk",17.3481097828128,0
"744",19,"30-49 years","higher risk",12.5496964386305,0.0557714496937575
"745",14,"30-49 years","higher risk",3.10051323777931,0.0650666913093837
"746",22,"30-49 years","higher risk",16.6098923452463,0.0991492439000133
"747",30,"30-49 years","higher risk",20.6700882518621,0.0154920693593771
"748",25,"30-49 years","higher risk",17.4219315265694,0.00309841387187535
"749",20,"30-49 years","higher risk",13.9523095700069,0.058869863565633
"750",15,"30-49 years","higher risk",4.35548288164236,0.052673035821882
"751",23,"30-49 years","higher risk",17.3481097828128,0.0309841387187543
"752",31,"30-49 years","higher risk",21.3344839456719,0.0278857248468787
"753",26,"30-49 years","higher risk",17.938683732866,0.0216888971031279
"754",34,"30-49 years","higher risk",21.4083056894286,0.00309841387187546
"755",29,"30-49 years","higher risk",20.3009795330788,0.0123936554875016
"756",37,"30-49 years","higher risk",22.367988358265,0
"757",32,"30-49 years","higher risk",21.3344839456719,0
"758",27,"30-49 years","higher risk",19.7842273267823,0.0774603467968854
"759",35,"30-49 years","higher risk",22.2203448707517,0.0340825525906296
"760",43,"30-49 years","higher risk",23.0323840520749,0
"761",38,"30-49 years","higher risk",22.6632753332916,0.0123936554875016
"762",33,"30-49 years","higher risk",21.3344839456719,0
"763",28,"30-49 years","higher risk",20.0056925580522,0.00929524161562627
"764",36,"30-49 years","higher risk",22.367988358265,0.00619682774375081
"765",44,"30-49 years","higher risk",23.2538492833448,0.00929524161562616
"766",39,"30-49 years","higher risk",22.7370970770483,0.00309841387187546
"767",47,"30-49 years","higher risk",23.2538492833448,0
"768",42,"30-49 years","higher risk",23.0323840520749,0.00309841387187568
"769",50,"30-49 years","higher risk",23.5491362583714,0.00309841387187524
"770",45,"30-49 years","higher risk",23.2538492833448,0
"771",40,"30-49 years","higher risk",22.9585623083182,0.00929524161562616
"772",48,"30-49 years","higher risk",23.4753145146148,0.00929524161562616
"773",2,"30-49 years","higher risk",0.0638123001830255,0.000892767297826363
"774",51,"30-49 years","higher risk",23.5491362583714,0
"775",46,"30-49 years","higher risk",23.2538492833448,0
"776",41,"30-49 years","higher risk",22.9585623083182,0
"777",49,"30-49 years","higher risk",23.4753145146148,0
"778",7,"30-49 years","higher risk",0.170166133821401,0.000892767297826363
"779",52,"30-49 years","higher risk",23.5491362583714,0
"780",12,"30-49 years","higher risk",0.276519967459777,0.000892767297826363
"781",1,"50-64 years","higher risk",0.0691504782680461,0.00131159488680648
"782",2,"50-64 years","higher risk",0.103725717402069,0.00131159488680648
"783",3,"50-64 years","higher risk",0.138300956536092,0.00131159488680648
"784",19,"50-64 years","higher risk",14.7835590718499,0.0857185667137841
"785",6,"50-64 years","higher risk",0.242026673938161,0.00131159488680648
"786",7,"50-64 years","higher risk",0.276601913072185,0.00131159488680648
"787",8,"50-64 years","higher risk",0.311177152206208,0.00131159488680648
"788",25,"50-64 years","higher risk",20.7476030665909,0.0352500476619533
"789",20,"50-64 years","higher risk",15.747841816502,0.0365795971047065
"790",11,"50-64 years","higher risk",0.414902869608277,0.00131159488680648
"791",12,"50-64 years","higher risk",0.4494781087423,0.00131159488680648
"792",18,"50-64 years","higher risk",12.5239132222301,0.0993153048821776
"793",26,"50-64 years","higher risk",20.8976490441333,0.00569192120892446
"794",13,"50-64 years","higher risk",0.953117365503519,0.036156043875073
"795",16,"50-64 years","higher risk",8.22034620140715,0.143729504239836
"796",24,"50-64 years","higher risk",19.8183688650416,0.0267653931260875
"797",32,"50-64 years","higher risk",23.6279126394713,0.00914829676197581
"798",27,"50-64 years","higher risk",21.9498815400469,0.0399159281595195
"799",14,"50-64 years","higher risk",1.90623473100704,0.036156043875073
"800",17,"50-64 years","higher risk",9.9058407895672,0.0639384177503874
"801",30,"50-64 years","higher risk",23.3867523914434,0.00902145729213887
"802",33,"50-64 years","higher risk",23.6676183995452,0.00150621870431139
"803",28,"50-64 years","higher risk",22.6644060976476,0.0271051417060075
"804",15,"50-64 years","higher risk",4.43146136379788,0.0957932446036748
"805",23,"50-64 years","higher risk",19.1128004939237,0.0265683389497342
"806",31,"50-64 years","higher risk",23.3867523914434,0
"807",34,"50-64 years","higher risk",23.7792721910312,0.00423553229633454
"808",21,"50-64 years","higher risk",16.2673603404165,0.0197076826258855
"809",29,"50-64 years","higher risk",23.1489357863691,0.0183803981736652
"810",37,"50-64 years","higher risk",24.3642902920901,0.000117779507705604
"811",40,"50-64 years","higher risk",24.9631606282425,0.0177280809002191
"812",35,"50-64 years","higher risk",24.357065634994,0.0219183133858975
"813",22,"50-64 years","higher risk",18.4124267109658,0.0813720498813427
"814",51,"50-64 years","higher risk",25.897470002132,0.000439408163362978
"815",38,"50-64 years","higher risk",24.3675145192239,0.00012230948877103
"816",41,"50-64 years","higher risk",25.0630519614811,0.00378932916137293
"817",36,"50-64 years","higher risk",24.3611854807761,0.00015628434676318
"818",44,"50-64 years","higher risk",25.326602675716,0.00971454439517556
"819",52,"50-64 years","higher risk",25.9117401925947,0.000541332737338945
"820",39,"50-64 years","higher risk",24.4958268175681,0.0048674646549854
"821",42,"50-64 years","higher risk",25.0705154502168,0.000283123816599959
"822",50,"50-64 years","higher risk",25.8858866676143,7.47446875824395e-05
"823",45,"50-64 years","higher risk",25.3328122983441,0.000235559015411046
"824",48,"50-64 years","higher risk",25.883916306588,0.0207676981952356
"825",43,"50-64 years","higher risk",25.0705154502168,0
"826",4,"50-64 years","higher risk",0.172876195670115,0.00131159488680648
"827",5,"50-64 years","higher risk",0.207451434804138,0.00131159488680648
"828",46,"50-64 years","higher risk",25.3364544808471,0.000138164422500668
"829",49,"50-64 years","higher risk",25.883916306588,0
"830",9,"50-64 years","higher risk",0.345752391340231,0.00131159488680648
"831",10,"50-64 years","higher risk",0.380327630474254,0.00131159488680648
"832",47,"50-64 years","higher risk",25.3364544808471,0
"833",4,"65-74 years","higher risk",1.51080564038171,0.00686153613005058
"834",5,"65-74 years","higher risk",1.81296676845806,0.00686153613005058
"835",19,"65-74 years","higher risk",23.7054980079681,0.038450660910157
"836",27,"65-74 years","higher risk",33.6533409220262,0.0288379956826177
"837",14,"65-74 years","higher risk",9.73618668184405,0.110545650116701
"838",9,"65-74 years","higher risk",3.02161128076343,0.00686153613005058
"839",10,"65-74 years","higher risk",3.32377240883977,0.00686153613005058
"840",20,"65-74 years","higher risk",27.0919977233921,0.0769013218203138
"841",28,"65-74 years","higher risk",34.2883096186682,0.0144189978413089
"842",15,"65-74 years","higher risk",14.9217643710871,0.117755149037356
"843",18,"65-74 years","higher risk",22.0122481502561,0.0480633261376962
"844",26,"65-74 years","higher risk",32.3834035287422,0.00720949892065444
"845",13,"65-74 years","higher risk",4.86809334092203,0.110545650116701
"846",21,"65-74 years","higher risk",27.6211383039271,0.012015831534424
"847",16,"65-74 years","higher risk",18.3082640865111,0.0769013218203138
"848",24,"65-74 years","higher risk",31.8542629482072,0.0288379956826177
"849",32,"65-74 years","higher risk",35.9815594763802,0.00480633261376968
"850",35,"65-74 years","higher risk",37.0398406374502,0.0168221641481937
"851",22,"65-74 years","higher risk",29.5260443938532,0.0432569935239266
"852",17,"65-74 years","higher risk",19.8956858281161,0.0360474946032721
"853",25,"65-74 years","higher risk",32.0659191804212,0.0048063326137696
"854",33,"65-74 years","higher risk",36.0873875924872,0.00240316630688484
"855",36,"65-74 years","higher risk",37.4631531018782,0.0096126652275392
"856",23,"65-74 years","higher risk",30.5843255549232,0.0240316630688481
"857",31,"65-74 years","higher risk",35.7699032441662,0
"858",34,"65-74 years","higher risk",36.2990438247012,0.00480633261376951
"859",42,"65-74 years","higher risk",38.7330904951622,0.00240316630688484
"860",29,"65-74 years","higher risk",35.4524188958452,0.0264348293757329
"861",37,"65-74 years","higher risk",38.0981217985202,0.0144189978413089
"862",45,"65-74 years","higher risk",39.3680591918042,0
"863",40,"65-74 years","higher risk",38.5214342629482,0.00240316630688484
"864",43,"65-74 years","higher risk",38.9447467273762,0.00480633261376951
"865",30,"65-74 years","higher risk",35.7699032441662,0.00720949892065436
"866",38,"65-74 years","higher risk",38.2039499146272,0.00240316630688484
"867",46,"65-74 years","higher risk",39.3680591918042,0
"868",41,"65-74 years","higher risk",38.6272623790552,0.00240316630688484
"869",44,"65-74 years","higher risk",39.3680591918042,0.0096126652275392
"870",52,"65-74 years","higher risk",40.1088560045532,0.00240316630688484
"871",39,"65-74 years","higher risk",38.4156061468412,0.00480633261376951
"872",47,"65-74 years","higher risk",39.5797154240182,0.00480633261376968
"873",50,"65-74 years","higher risk",40.0030278884462,0
"874",1,"65-74 years","higher risk",0.604322256152686,0.00686153613005058
"875",2,"65-74 years","higher risk",0.906483384229029,0.00686153613005058
"876",3,"65-74 years","higher risk",1.20864451230537,0.00686153613005058
"877",48,"65-74 years","higher risk",40.0030278884462,0.0096126652275392
"878",51,"65-74 years","higher risk",40.0030278884462,0
"879",6,"65-74 years","higher risk",2.1151278965344,0.00686153613005058
"880",7,"65-74 years","higher risk",2.41728902461074,0.00686153613005058
"881",8,"65-74 years","higher risk",2.71945015268708,0.00686153613005058
"882",49,"65-74 years","higher risk",40.0030278884462,0
"883",11,"65-74 years","higher risk",3.62593353691611,0.00686153613005058
"884",12,"65-74 years","higher risk",3.92809466499246,0.00686153613005058
"885",2,"75+ years","higher risk",1.03240169752281,0.00777416104837328
"886",21,"75+ years","higher risk",28.0453380326818,0.0143447219101778
"887",16,"75+ years","higher risk",21.5896187119513,0.109976201311364
"888",7,"75+ years","higher risk",2.75307119339415,0.00777416104837328
"889",19,"75+ years","higher risk",25.8228772829221,0.0669420355808302
"890",14,"75+ years","higher risk",10.3714834988786,0.117148562266453
"891",22,"75+ years","higher risk",29.2094841396988,0.0262986568353262
"892",17,"75+ years","higher risk",22.8595962832425,0.0286894438203558
"893",12,"75+ years","higher risk",4.47374068926549,0.00777416104837328
"894",20,"75+ years","higher risk",27.4103492470362,0.0358618047754447
"895",15,"75+ years","higher risk",16.7213713553348,0.143447219101779
"896",23,"75+ years","higher risk",29.6328099967959,0.00956314794011856
"897",18,"75+ years","higher risk",22.8595962832425,0
"898",13,"75+ years","higher risk",5.18574174943928,0.117148562266453
"899",34,"75+ years","higher risk",35.8768663889779,0.00239078698502951
"900",29,"75+ years","higher risk",34.0777314963153,0.0119539349251482
"901",24,"75+ years","higher risk",30.056135853893,0.00956314794011864
"902",32,"75+ years","higher risk",35.7710349247036,0
"903",27,"75+ years","higher risk",33.2310797821211,0.0286894438203557
"904",35,"75+ years","higher risk",36.8293495674463,0.021517082865267
"905",30,"75+ years","higher risk",34.6068888176866,0.0119539349251482
"906",25,"75+ years","higher risk",30.4794617109901,0.00956314794011856
"907",33,"75+ years","higher risk",35.7710349247036,0
"908",28,"75+ years","higher risk",33.5485741749439,0.00717236095508905
"909",36,"75+ years","higher risk",37.1468439602691,0.00717236095508888
"910",31,"75+ years","higher risk",35.7710349247036,0.0262986568353262
"911",26,"75+ years","higher risk",31.9611022108299,0.0334710177904151
"912",47,"75+ years","higher risk",39.5809676385774,0.00478157397005919
"913",42,"75+ years","higher risk",38.5226529958347,0.00478157397005919
"914",37,"75+ years","higher risk",37.9934956744633,0.0191262958802371
"915",45,"75+ years","higher risk",39.2634732457546,0
"916",40,"75+ years","higher risk",38.2051586030119,0
"917",48,"75+ years","higher risk",39.6867991028517,0.00239078698502968
"918",43,"75+ years","higher risk",38.5226529958347,0
"919",38,"75+ years","higher risk",38.0993271387376,0.00239078698502968
"920",46,"75+ years","higher risk",39.3693047100288,0.00239078698502968
"921",41,"75+ years","higher risk",38.3109900672861,0.00239078698502968
"922",49,"75+ years","higher risk",39.7926305671259,0.00239078698502968
"923",44,"75+ years","higher risk",39.2634732457546,0.0167355088952076
"924",39,"75+ years","higher risk",38.2051586030119,0.00239078698502968
"925",1,"75+ years","higher risk",0.688267798348537,0.00777416104837328
"926",50,"75+ years","higher risk",39.7926305671259,0
"927",3,"75+ years","higher risk",1.37653559669707,0.00777416104837328
"928",4,"75+ years","higher risk",1.72066949587134,0.00777416104837328
"929",5,"75+ years","higher risk",2.06480339504561,0.00777416104837328
"930",6,"75+ years","higher risk",2.40893729421988,0.00777416104837328
"931",51,"75+ years","higher risk",39.7926305671259,0
"932",8,"75+ years","higher risk",3.09720509256842,0.00777416104837328
"933",9,"75+ years","higher risk",3.44133899174269,0.00777416104837328
"934",10,"75+ years","higher risk",3.78547289091695,0.00777416104837328
"935",11,"75+ years","higher risk",4.12960679009122,0.00777416104837328
"936",52,"75+ years","higher risk",39.7926305671259,0
